device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Timestamp,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g-wifid,org-mozilla-firefox,0,4384.0,-90170.60409252669,63.09312010676157,49.47129840942401,49.97917668816151,0.395307928341637
pixel5g-wifid,org-mozilla-firefox,1,4384.0,-110316.17036379769,62.92013309671694,60.10197633201601,61.13082151267686,0.4836260908748891
pixel5g-wifid,org-mozilla-firefox,2,4384.0,-97716.6416443253,62.51241465594281,52.897352441392,53.78433398742306,0.4283897569687221
pixel5g-wifid,org-mozilla-firefox,3,4384.0,-100357.24430823118,63.83378108581436,55.47544464017601,56.32930730898301,0.4399661590472855
pixel5g-wifid,org-mozilla-firefox,4,4384.0,-88029.23268206039,63.31569893428064,48.50732047387201,48.95242811788937,0.3859201560781528
pixel5g-wifid,org-mozilla-firefox,5,4384.0,-93510.66049382716,63.70625749559083,51.666059581951984,52.21009583443812,0.4099507356049383
pixel5g-wifid,org-mozilla-firefox,6,4384.0,-88684.47733333333,63.28468355555555,48.87350660992,49.26315159332557,0.38879274862933333
pixel5g-wifid,org-mozilla-firefox,7,4384.0,-92208.47513321492,63.20173712255773,50.67423733896001,51.18269088834599,0.4042419549840143
pixel5g-wifid,org-mozilla-firefox,8,4384.0,-90044.82180851063,63.384939716312054,49.610628527344,50.10604763726544,0.3947564988085106
pixel5g-wifid,org-mozilla-firefox,9,4384.0,-102957.35075287866,63.09579539415411,56.23908793385601,57.02274915686214,0.4513650257006201
pixel5g-wifid,org-mozilla-firefox,10,4384.0,-90747.0401427297,63.01034344335415,49.74222644417601,50.21036054221463,0.39783502398572707
pixel5g-wifid,org-mozilla-firefox,11,4384.0,-87179.84369449379,63.34029928952042,47.99546728380803,48.4659476950574,0.3821964347566608
pixel5g-wifid,org-mozilla-firefox,12,4384.0,-84923.65174574754,62.805725156669645,46.43534927116799,46.821485481791456,0.3723052892533572
pixel5g-wifid,org-mozilla-firefox,13,4384.0,-92185.12056737588,63.30850531914894,50.76144176921602,51.27399534328011,0.4041395685673759
pixel5g-wifid,org-mozilla-firefox,14,4384.0,-94688.77669039146,63.08257117437722,51.91859342678401,52.42245805289624,0.41511559701067624
pixel5g-wifid,org-mozilla-firefox,15,4384.0,-92082.14687774846,63.84421284080914,51.14032259268801,51.65674073572964,0.4036881319120492
pixel5g-wifid,org-mozilla-firefox,16,4384.0,-87539.29964539007,63.42771276595745,48.37086003028799,48.750593953653905,0.3837722896453901
pixel5g-wifid,org-mozilla-firefox,17,4384.0,-90918.10923623446,63.26997602131439,50.068686959839994,50.499921175990515,0.39858499089165195
pixel5g-wifid,org-mozilla-firefox,18,4384.0,-90255.30803571429,62.96266517857143,49.43248855184002,49.86943684846501,0.3956792704285715
pixel5g-wifid,org-mozilla-firefox,19,4384.0,-84297.00268817204,62.829584229390676,46.077884721712024,46.475621598554845,0.36955805978494627
pixel5g-wifid,org-mozilla-firefox,20,4384.0,-92606.8756660746,63.352595914742466,50.940633183551995,51.46432566617697,0.405988542920071
pixel5g-wifid,org-mozilla-firefox,21,4384.0,-90569.92844522969,63.63990724381625,50.10150843344002,50.58129076145216,0.397058566303887
pixel5g-wifid,org-mozilla-firefox,22,4384.0,-89411.74844995572,63.445,49.26509337016002,49.81335083050652,0.3919811052046059
pixel5g-wifid,org-mozilla-firefox,23,4384.0,-92634.308576481,63.50576304155614,51.056282288127974,51.63835947406526,0.4061088087992927
pixel5g-wifid,org-mozilla-firefox,24,4384.0,-93246.40017667845,63.51202826855125,51.539786013392,52.02698563253004,0.40879221837455837
pixel5g-wifid,org-mozilla-firefox,25,4384.0,-88944.00981266727,63.04160749330954,48.73151325584001,49.23262985650527,0.3899305390187333
pixel5g-wifid,org-mozilla-firefox,26,4384.0,-92701.69312169313,63.707130511463845,51.30570587347201,51.855553192675565,0.4064042226455027
pixel5g-wifid,org-mozilla-firefox,27,4384.0,-92091.73374888691,63.13182279608192,50.576004985200015,51.03795200201928,0.40373016075512025
pixel5g-wifid,org-mozilla-firefox,28,4384.0,-89931.99914529914,65.83935384615384,51.456981600080006,51.950705702363926,0.39426188425299147
pixel5g-wifid,org-mozilla-firefox,29,4384.0,-94850.73586572437,63.56797526501767,52.428251008815984,52.90798935423198,0.41582562603533574